SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f8000000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 36162624 Time: 2.765286
Throughput: 36275914 Time: 2.756650
Throughput: 36177696 Time: 2.764134
Throughput: 36227893 Time: 2.760304
Throughput: 36261445 Time: 2.757750
Throughput: 36138970 Time: 2.767096
Throughput: 36079956 Time: 2.771622
Throughput: 36188955 Time: 2.763274
Throughput: 36239854 Time: 2.759393
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_mt 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_mt">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Runtime: 1183
Init time: 169


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_mt 
