SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f4e00000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 23335251 Time: 4.285362
Throughput: 23301615 Time: 4.291548
Throughput: 22898705 Time: 4.367059
Throughput: 23108676 Time: 4.327379
Throughput: 23056110 Time: 4.337245
Throughput: 23033964 Time: 4.341415
Throughput: 23091232 Time: 4.330648
Throughput: 23029302 Time: 4.342294
Throughput: 23201355 Time: 4.310093
Throughput: 23386068 Time: 4.276050
Throughput: 23081542 Time: 4.332466
Throughput: 23138089 Time: 4.321878
Throughput: 22918322 Time: 4.363321
Throughput: 23066901 Time: 4.335216
Throughput: 23109738 Time: 4.327180
Throughput: 22907198 Time: 4.365440
Throughput: 23181906 Time: 4.313709
Throughput: 23289974 Time: 4.293693
Throughput: 23338050 Time: 4.284848
Throughput: 23080322 Time: 4.332695
Throughput: 23235604 Time: 4.303740
Throughput: 23335687 Time: 4.285282
Throughput: 23244445 Time: 4.302103
Throughput: 23321074 Time: 4.287967
Throughput: 23283732 Time: 4.294844
Throughput: 23401808 Time: 4.273174
Throughput: 23322679 Time: 4.287672
Throughput: 23313066 Time: 4.289440
Throughput: 23328131 Time: 4.286670
Throughput: 23350644 Time: 4.282537
Throughput: 23313561 Time: 4.289349
Throughput: 23356185 Time: 4.281521
Throughput: 23403517 Time: 4.272862
Throughput: 23313914 Time: 4.289284
Throughput: 23342991 Time: 4.283941
Throughput: 23327984 Time: 4.286697
Throughput: 23352073 Time: 4.282275
Throughput: 23279401 Time: 4.295643
Throughput: 23274233 Time: 4.296597
Throughput: 23252174 Time: 4.300673
Throughput: 23326574 Time: 4.286956
Throughput: 23188717 Time: 4.312442
Throughput: 23256473 Time: 4.299878
Throughput: 23081436 Time: 4.332486
Throughput: 23210046 Time: 4.308479
Throughput: 23291216 Time: 4.293464
Throughput: 23317578 Time: 4.288610
Throughput: 22974156 Time: 4.352717
Throughput: 23259627 Time: 4.299295
Throughput: 23285500 Time: 4.294518
Throughput: 23346616 Time: 4.283276
Throughput: 23288791 Time: 4.293911
Throughput: 23279423 Time: 4.295639
Throughput: 23310061 Time: 4.289993
Throughput: 23307697 Time: 4.290428
Throughput: 23329709 Time: 4.286380
Throughput: 23271746 Time: 4.297056
Throughput: 23280279 Time: 4.295481
Throughput: 23280301 Time: 4.295477
Throughput: 23322364 Time: 4.287730
Throughput: 23276985 Time: 4.296089
Throughput: 23311832 Time: 4.289667
Throughput: 23257014 Time: 4.299778
Throughput: 23310778 Time: 4.289861
Throughput: 23271281 Time: 4.297142
Throughput: 23297711 Time: 4.292267
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1584
Initialization Time (seconds): 169


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
