SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f2e00000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 23424788 Time: 4.268982
Throughput: 23063698 Time: 4.335818
Throughput: 23384772 Time: 4.276287
Throughput: 23426890 Time: 4.268599
Throughput: 23488999 Time: 4.257312
Throughput: 23358793 Time: 4.281043
Throughput: 23550635 Time: 4.246170
Throughput: 23376212 Time: 4.277853
Throughput: 23433466 Time: 4.267401
Throughput: 23603766 Time: 4.236612
Throughput: 23143310 Time: 4.320903
Throughput: 23275116 Time: 4.296434
Throughput: 23358913 Time: 4.281021
Throughput: 23591871 Time: 4.238748
Throughput: 23425556 Time: 4.268842
Throughput: 23519539 Time: 4.251784
Throughput: 23552515 Time: 4.245831
Throughput: 23551583 Time: 4.245999
Throughput: 22968652 Time: 4.353760
Throughput: 23499293 Time: 4.255447
Throughput: 23398660 Time: 4.273749
Throughput: 23538428 Time: 4.248372
Throughput: 23508176 Time: 4.253839
Throughput: 23395140 Time: 4.274392
Throughput: 23464192 Time: 4.261813
Throughput: 23372365 Time: 4.278557
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1587
Initialization Time (seconds): 165


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
